name,rating,reviews,img,lat,lng,map_link
她的咖啡 HER COFFEE,"4.8
(193)",41,https://lh3.googleusercontent.com/p/AF1QipMN9YxHi8oPQxtlq2-3HPL4KpqzD4DECbvNEUUo=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E5%A5%B9%E7%9A%84%E5%92%96%E5%95%A1+HER+COFFEE/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e953f82d28f49:0x39c0e594306f2d03!8m2!3d23.4764743!4d120.4516215!16s%2Fg%2F11syj5frjl?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
明明MingMing(休假日於IG、FB專頁為主）,"5.0
(111)",801,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqweeCP83031mmnSDJ9cZ0M0LAByiWOV0EORmY8DVEICGRPnP9Hl_w0KkoZuT2Kl2RaJ2fWfIiqytsH6azZ8T7Rh23a4v8sBtk7m5QuzoQR_g44UtBY4SbCzda-l4pL7PCklGxL1A=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E6%98%8E%E6%98%8EMingMing(%E4%BC%91%E5%81%87%E6%97%A5%E6%96%BCIG%E3%80%81FB%E5%B0%88%E9%A0%81%E7%82%BA%E4%B8%BB%EF%BC%89/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e95106354a399:0xc103f8fcf1fc372!8m2!3d23.4885442!4d120.4470375!16s%2Fg%2F11tmw4grb_?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
國王蝴蝶咖啡 Roicafe,"4.7
(493)",43,https://lh3.googleusercontent.com/p/AF1QipOzQOCktuB_aYkvzu_KsYnd2uuUPw-SY6vWgA-f=w408-h271-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E5%9C%8B%E7%8E%8B%E8%9D%B4%E8%9D%B6%E5%92%96%E5%95%A1+Roicafe/@23.8867444,115.7002064,6z/data=!3m1!5s0x346e942649d9f8d3:0x46b323b9c6296d4a!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9532a303a311:0x86b7b6e8a6ab6023!8m2!3d23.4759909!4d120.438864!16s%2Fg%2F11h4vjv5yj?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
慕 珈琲店,"4.8
(322)",221,https://lh3.googleusercontent.com/p/AF1QipNqGzmrSYCGpEML-MNaFTsi0v7CnXCJsFJuHMHt=w408-h544-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E6%85%95+%E7%8F%88%E7%90%B2%E5%BA%97/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9435192266f5:0x11a8c2674a4b1cf4!8m2!3d23.4826782!4d120.4563712!16s%2Fg%2F11f523qr7r?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
二屾 Ershen,"4.7
(224)",89,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noVDmo9nW0nvq97CWJw6JET6JoF6SLBl2_AkP6h6-6zs9ryzNu6UAIfuN4XdNrUEFVpEQjr6R1SR0of_BbqabjvNtrJ2Bw61sLixlHYxEVeBUH5s1q5zHZTdc5B5PkHGpFjRtqL=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E4%BA%8C%E5%B1%BE+Ershen/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e959155101ac1:0x2d06e42dc1ad1181!8m2!3d23.4774668!4d120.4525337!16s%2Fg%2F11s77krz8c?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
玖CAFÉ,"4.4
(564)",89,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr9KSZ9pz5aqJ9iOtubvLSubctV_dkZw250sJGojlDp1Day65StU6o5j3u4z0elhyfedkVlUii4uV1SkrCzFhM9hoHaFKffFHvekMRIL0BiCZdIa9iB0kyGSgoeLRfaOn6GIb-MAw=w519-h240-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E7%8E%96CAF%C3%89/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9438838d001b:0x91ff993ffeee3f69!8m2!3d23.4698272!4d120.4585252!16s%2Fg%2F11c1nwhx96?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
BES coffee,"4.8
(292)",671,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqTAIyWAySQlMCjdMq_TPWweF4LR_4iNjjRc_lUZKh4fAR3DnKYcFWmpi8jCyx-biTYVpRqdaZCnKoZb9jL3NSKQvdIXQet7egf5JqWR5RLJE6z09aKvM6hU_pwu7CEdi1fjD-D=w408-h544-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/BES+coffee/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e942d8f3593cb:0x9418fd71ba1111af!8m2!3d23.4828878!4d120.4469231!16s%2Fg%2F11d_7vcx_1?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
小口品s,"4.9
(447)",381,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noeg5Bz6ha9ciIjTfNtDfupker3yT9M3JFeUgYM72lvF5ifLJrUBRnjJG7fHTECcmKTSN0r7Q-cZAbpwNAP_Ds4_Snqv-Hm_aAup7NXXgi9S672V45wITh8or45N6Yscna4doX_=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E5%B0%8F%E5%8F%A3%E5%93%81s/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e942fd586f82f:0x455e68a95e02c609!8m2!3d23.4777303!4d120.4470138!16s%2Fg%2F11b7z_ztq4?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
聖塔咖啡,"4.5
(275)",42,https://lh3.googleusercontent.com/p/AF1QipP62c3_qWUcWdb1MHum72Bw0j01Llsd6RDlkaXt=w426-h240-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E8%81%96%E5%A1%94%E5%92%96%E5%95%A1/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9430bcd21af9:0x26368ce6f008cd06!8m2!3d23.475162!4d120.451827!16s%2Fg%2F11bbrjg8r9?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
秘書店 Meet store,"4.3
(122)","1,197",https://lh3.googleusercontent.com/p/AF1QipMAMX_ZfGYezFiTDN5B6JMLOKBgeYlHZ-8K4JPL=w408-h272-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E7%A7%98%E6%9B%B8%E5%BA%97+Meet+store/@23.8867444,115.7002064,6z/data=!3m1!5s0x346e94338b76e081:0xfd8ecfb5dc53a27!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e95edc5a11785:0xc559acef1e818b5c!8m2!3d23.4811305!4d120.4527291!16s%2Fg%2F11pbcqs703?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
Five Woods 五木咖啡,"4.8
(207)",345,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nox6AhL80BYaRt0LCH3uSfT9rYVOiaKm1TgDxhSBP2myBHopF2SUOTMlNXMg5MtPF27TA52FeQzXwRAxxf2XlUSfbHl56WU68eWqYNNybDOeSK5yVIA5iYGWwf52Z_V7gMHHyhM=w408-h544-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/Five+Woods+%E4%BA%94%E6%9C%A8%E5%92%96%E5%95%A1/@23.8867444,115.7002064,6z/data=!3m1!5s0x346e942d9b3d98b9:0xce87a8b467f1ef77!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e942d9b630fa7:0xb25d476cec423f55!8m2!3d23.4831551!4d120.4464573!16s%2Fg%2F11f317tn85?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
嚮日咖啡 Sunward Coffee,"4.9
(126)",801,https://lh3.googleusercontent.com/p/AF1QipNkdC6H_kpXGwK6_1eVn37SHacLnPVQitZXMmOz=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E5%9A%AE%E6%97%A5%E5%92%96%E5%95%A1+Sunward+Coffee/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e95403781d6e1:0xb318e48488a2c382!8m2!3d23.4708645!4d120.4508994!16s%2Fg%2F11jslm_j9r?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
suicafe隧咖啡,"4.7
(148)",447,https://lh3.googleusercontent.com/p/AF1QipNU2vg9vgFHL6kfzQaW0DHw9yNIAfNLRFcP-CYw=w426-h240-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/suicafe%E9%9A%A7%E5%92%96%E5%95%A1/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e95500f5d0d77:0xefebe376428c75e4!8m2!3d23.4775367!4d120.4523167!16s%2Fg%2F11q_kschtq?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
Archers Kitchen 弓箭手,"4.6
(563)",61,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrR-C0GrSxydLzjuWhNW13nIuXnPHeQKhIptzohL8dXA0MZUyN7JGzPHbtd7XNwBV1EAg77cg36IUkPqq621Pj8r2U2-wHKk2EPPMTCD_4OBAMvxVjYor_kgt2LyOlAPlQ8p2E=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/Archers+Kitchen+%E5%BC%93%E7%AE%AD%E6%89%8B/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e942e656586af:0x9551eaab67acebd4!8m2!3d23.4714837!4d120.4522484!16s%2Fg%2F11hbshpj38?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
Mug-up 美國時間,"4.3
(51)",801,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTuQVZZDAFoAyibePTrRQG9cjgksbt_Gv04nI7VhAsPhnxkfpChjLtf729fcKJ0WKQEBZOamY1GvPjYPQQaFbgNQmZqfzY2-gIRyKuEQ22XmPVrIbn_XNyu_K3M7dttmVvMYI=w408-h305-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/Mug-up+%E7%BE%8E%E5%9C%8B%E6%99%82%E9%96%93/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e950028239c99:0x9dcdd8593d985d55!8m2!3d23.4727365!4d120.4490025!16s%2Fg%2F11vm85b5rm?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
IN COFFEE,"4.7
(802)",89,N/A,23.8867444,115.7002064,"https://www.google.com/maps/place/IN+COFFEE/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e95e56d479093:0xdfb81b75903d13bd!8m2!3d23.4768875!4d120.4476871!16s%2Fg%2F11frn5_vrl?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
MIMICO COFFEE 秘密客咖啡館,"4.5
(709)",75,https://lh3.googleusercontent.com/p/AF1QipMczRebHWdiMAu58PCqCg_qUzMrgpe6R-oamD75=w426-h240-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/MIMICO+COFFEE+%E7%A7%98%E5%AF%86%E5%AE%A2%E5%92%96%E5%95%A1%E9%A4%A8/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9426988bd085:0x25e91aa04e8f083e!8m2!3d23.4836716!4d120.4499184!16s%2Fg%2F11g_w5rkw?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
藏.咖啡 嘉義中山店,"4.5
(1,198)",261,N/A,23.8867444,115.7002064,"https://www.google.com/maps/place/%E8%97%8F.%E5%92%96%E5%95%A1+%E5%98%89%E7%BE%A9%E4%B8%AD%E5%B1%B1%E5%BA%97/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9433e99ff80d:0x1d594e9c6a39756e!8m2!3d23.4807566!4d120.4518163!16s%2Fg%2F11crydb_nf?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
咖啡一派 the coffee folks,"4.8
(200)",447,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npbJf-y7g7Ru_yifmkqk2Vtsk4Nm7gPA_a3txx8FAPo_zt48Nr-5Kl5LaqTeNmEZpH5GABXceJD8QD4UVTOOhIcLHhgH5zT4e-XOujUzpju5ACO5afEFFuDYdQRQF4_IkgFtL0HTg=w408-h544-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E5%92%96%E5%95%A1%E4%B8%80%E6%B4%BE+the+coffee+folks/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e95331dbb958b:0xea986b3b60e1d712!8m2!3d23.4757994!4d120.4434168!16s%2Fg%2F11sqtqrt17?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
蕨醒咖啡,"4.7
(242)",200,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqg5QpOAmeA0T44DkVxd94US2bWgZmKLyyyENVTfvaRXt9t0DPGuFpipPI6_g-Ou-L7sFmoNJzzkpMxQbWdoBuQkpnOxum0x49op-Tuspm1oaLh7uEuGSjyTV7Ox-kdz7jLUfi1Yw=w408-h307-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E8%95%A8%E9%86%92%E5%92%96%E5%95%A1/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e9431fd79a23d:0xd6ec62a3a47a3059!8m2!3d23.4802811!4d120.4473881!16s%2Fg%2F11c2jl7b6f?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
提娜多咖啡（早午餐/飯/麵）,"4.6
(299)",340,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrm6saT3WBfIpqPTJt4H7xevmitMrk1RuJ_Wae7_0-0MkwMcrx2OSBg1zpT8oHKKmkohBgFBYUkPMi0hFidYoYyp0nvkq9ygEhxPbCP5hhHZiCDQsyDyE14RR-HNT_bWLuE6sfe2g=w408-h306-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E6%8F%90%E5%A8%9C%E5%A4%9A%E5%92%96%E5%95%A1%EF%BC%88%E6%97%A9%E5%8D%88%E9%A4%90%2F%E9%A3%AF%2F%E9%BA%B5%EF%BC%89/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x346e94343b818099:0xb197aff21f53ad3c!8m2!3d23.4799528!4d120.4548746!16s%2Fg%2F11f3jvlwbq?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
刺青大叔的料理屋｜Cafe & Curry | 咖啡·音樂·喫茶·愛情｜,"4.8
(529)","1,504",https://lh3.googleusercontent.com/p/AF1QipPelYj7WhqqnhbVKDt_r-sQmV18m5vZza9xaqkB=w408-h268-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E5%88%BA%E9%9D%92%E5%A4%A7%E5%8F%94%E7%9A%84%E6%96%99%E7%90%86%E5%B1%8B%EF%BD%9CCafe+%26+Curry+%7C+%E5%92%96%E5%95%A1%C2%B7%E9%9F%B3%E6%A8%82%C2%B7%E5%96%AB%E8%8C%B6%C2%B7%E6%84%9B%E6%83%85%EF%BD%9C/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a97af295b88d:0x6a8f4727a2170f08!8m2!3d25.0551515!4d121.5126803!16s%2Fg%2F11ns4yy_vp?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
93巷人文空間,"4.4
(991)",524,https://lh3.googleusercontent.com/p/AF1QipOHJ5hk3YiaHheVsc7LfhffseWDhCsELCyI7u34=w438-h240-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/93%E5%B7%B7%E4%BA%BA%E6%96%87%E7%A9%BA%E9%96%93/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a961722cfc0b:0x10b6c51bbee07ab5!8m2!3d25.0505522!4d121.5336382!16s%2Fg%2F1tdyyn6p?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
旺旺屋,"4.7
(273)",624,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrLE_4_2A-r3RMNsWISzhCD6rddxmuyZJt69QUOfaf63ZjbPsR8jUku_tKFKY_kvnbsx3wv8b4h1sMMgD4waPwnvd2BQD4wiPX36HHa5fkhnvk8OahhZfGTGwV2KD59ULEOozg=w408-h544-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E6%97%BA%E6%97%BA%E5%B1%8B/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a9e65b076c63:0xef805819cd97bd03!8m2!3d25.0340107!4d121.5019048!16s%2Fg%2F11ll42m7w1?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
旭舊咖啡 Shiujiou’s cafe!,"4.4
(455)",38,https://lh3.googleusercontent.com/p/AF1QipN-rJyehBmxoQrZI2gVcK712y4WORJvVrIxlIWk=w426-h240-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E6%97%AD%E8%88%8A%E5%92%96%E5%95%A1+Shiujiou%E2%80%99s+cafe!/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a9646c6ea4b3:0xa5d6f3c200f11858!8m2!3d25.0128361!4d121.4706195!16s%2Fg%2F11k56gj1qy?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
橡子咖啡 Nuts Cafe,"4.8
(216)",586,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq8CL0muYksKVlzP6_K6kQeBDB09jwme4kNzbfs9ux-isRpvQfUtNSmFE7UEGS64QNBv6m-m8XqGI868aKA9kZw0CX7MzrkANG6BWwkfDrD4ZIC2rfZiELLsoDflPXRpEDTONch=w408-h544-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/%E6%A9%A1%E5%AD%90%E5%92%96%E5%95%A1+Nuts+Cafe/@23.8867444,115.7002064,6z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3467e5234bb466d7:0x11365d88bc80bbb7!8m2!3d24.7464562!4d121.7520339!16s%2Fg%2F11n6tsvyqp?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
1+1 Together Republic,"4.2
(330)",433,https://lh3.googleusercontent.com/p/AF1QipMpvv_iAb0StHGkrRaZK8Pzq_0GdJ8dZdNyczG9=w408-h612-k-no,23.8867444,115.7002064,"https://www.google.com/maps/place/1%2B1+Together+Republic/@23.8867444,115.7002064,6z/data=!3m1!5s0x3442a9691697f74b:0xa9da61f40b56b136!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a96916d0670f:0x6329816f9f084f7d!8m2!3d25.053919!4d121.521799!16s%2Fg%2F11bvcv09rp?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
